timestamp,rx_packets,tx_packets
18:32:23.195353,2929845985,7217162184
18:32:24.205050,2929845985,7217162184
18:32:25.214252,2929845985,7217162184
18:32:26.223315,2929845985,7217162184
18:32:27.232377,2929845985,7217162184
18:32:28.243318,2929845985,7217162184
18:32:29.251722,2929845985,7217162184
18:32:30.260073,2929845985,7217162184
18:32:31.268283,2929845985,7217162184
18:32:32.276507,2929845985,7217162184
18:32:33.284740,2931492578,7218802841
18:32:34.292905,2933140737,7220451092
18:32:35.301236,2934556097,7222099944
18:32:36.310001,2935798241,7223750622
18:32:37.318630,2937040257,7225401373
18:32:38.327400,2938281895,7227051464
18:32:39.335763,2939523458,7228701576
18:32:40.344130,2940765220,7230351944
18:32:41.352507,2942007234,7232002408
18:32:42.360530,2942958530,7233272392
18:32:43.368735,2942958531,7233272392
18:32:44.376913,2942958531,7233272392
18:32:45.385508,2942958531,7233272392
18:32:46.395992,2942958531,7233272392
18:32:47.404563,2942958531,7233272392
18:32:48.414693,2942958531,7233272392
18:32:49.424103,2942958531,7233272392
18:32:50.434708,2942958531,7233272392
18:32:51.444691,2942958531,7233272392
18:32:52.454558,2942958531,7233272392
18:32:53.464593,2942958531,7233272392
18:32:54.473416,2942958531,7233272392
18:32:55.483241,2942958531,7233272392
18:32:56.492390,2942958531,7233272392
18:32:57.501956,2942958531,7233272392
18:32:58.511750,2944179619,7234486219
18:32:59.520597,2945827654,7236135528
18:33:00.529896,2947221256,7237786504
18:33:01.539037,2948056259,7239439848
18:33:02.547856,2948891265,7241093896
18:33:03.557246,2949726238,7242747368
18:33:04.566522,2950560963,7244400427
18:33:05.575965,2950933571,7245144680
18:33:06.585011,2950933571,7245144680
18:33:07.594190,2950933572,7245144680
18:33:08.604067,2950933572,7245144680
18:33:09.614379,2950933572,7245144680
18:33:10.623612,2950933572,7245144680
18:33:11.632977,2950933572,7245144680
18:33:12.642273,2950933572,7245144680
18:33:13.652196,2950933572,7245144680
18:33:14.664358,2950933572,7245144680
18:33:15.673721,2950933572,7245144680
18:33:16.683037,2951493092,7245697463
18:33:17.692341,2953143616,7247348008
18:33:18.704383,2954796804,7249002952
18:33:19.713861,2955324868,7250657864
18:33:20.723256,2955750948,7252313224
18:33:21.731943,2956176772,7253968264
18:33:22.740596,2956602564,7255622440
18:33:23.749092,2957028324,7257276200
18:33:24.758413,2957071972,7257451624
18:33:25.767637,2957071972,7257451624
18:33:26.776747,2957071972,7257451624
18:33:27.787053,2957071972,7257451624
18:33:28.796503,2957071972,7257451624
18:33:29.805689,2957071972,7257451624
18:33:30.816442,2957071972,7257451624
18:33:31.825593,2957071972,7257451624
18:33:32.836343,2957071972,7257451624
18:33:33.845348,2957071972,7257451624
18:33:34.853703,2957071972,7257451624
18:33:35.863104,2957071972,7257451624
18:33:36.872588,2957071973,7257685480
18:33:37.882032,2957071973,7259341032
18:33:38.891535,2957071973,7260996744
18:33:39.901020,2957071973,7262652425
18:33:40.910926,2957071973,7264308343
18:33:41.920998,2957071973,7264955560
18:33:42.929917,2957071973,7264955560
18:33:43.938670,2957071973,7264955560
18:33:44.947983,2957071973,7264955560
18:33:45.959477,2957071973,7264955560
18:33:46.969797,2957071973,7264955560
18:33:47.979990,2957071973,7264955560
18:33:48.989034,2957071973,7264955560
18:33:49.999717,2957071973,7264955560
18:33:51.008669,2957071973,7264955560
18:33:52.017838,2957071973,7264955560
18:33:53.027053,2957071973,7264955560
18:33:54.036244,2957071973,7264955560
18:33:55.045268,2957080846,7264961384
18:33:56.055402,2957171973,7265790000
18:33:57.065399,2957171973,7266619528
18:33:58.075552,2957171973,7267449192
18:33:59.085298,2957171973,7268278600
18:34:00.093715,2957171973,7269107912
18:34:01.102626,2957171973,7269198568
18:34:02.112074,2957171973,7269198568
18:34:03.121070,2957171973,7269198568
18:34:04.131351,2957171973,7269198568
18:34:05.140597,2957171973,7269198568
18:34:06.149177,2957171973,7269198568
18:34:07.159497,2957171974,7269198568
18:34:08.169616,2957171974,7269198568
18:34:09.178664,2957171974,7269198568
18:34:10.188813,2957171974,7269198568
18:34:11.197985,2957171974,7269198568
18:34:12.206376,2957171974,7269198568
18:34:13.215331,2957171974,7269198568
18:34:14.224499,2957371974,7269976488
18:34:15.235016,2957371974,7270805576
18:34:16.245220,2957371974,7271635848
18:34:17.255488,2957371974,7272465480
18:34:18.265823,2957371974,7273295400
18:34:19.275288,2957371974,7274124744
18:34:20.284466,2957371974,7274441512
18:34:21.297159,2957371974,7274441512
18:34:22.306298,2957371974,7274441512
18:34:23.315125,2957371974,7274441512
18:34:24.324738,2957371974,7274441512
18:34:25.334628,2957371974,7274441512
18:34:26.344092,2957371974,7274441512
18:34:27.354449,2957371974,7274441512
18:34:28.363221,2957371974,7274441512
18:34:29.372290,2957371974,7274441512
18:34:30.381662,2957371974,7274441512
18:34:31.390652,2957371974,7274441512
18:34:32.399091,2957371974,7274441512
18:34:33.408065,2957371974,7274441512
18:34:34.418412,2958166726,7275229087
18:34:35.428961,2959818503,7276880872
18:34:36.439415,2961370374,7278532360
18:34:37.448586,2962257063,7280187688
18:34:38.459043,2963092647,7281841503
18:34:39.469797,2963928969,7283497480
18:34:40.479859,2964764587,7285153352
18:34:41.489567,2965600327,7286808890
18:34:42.499107,2966435559,7288462696
18:34:43.508844,2966817223,7289225288
18:34:44.519499,2966817223,7289225288
18:34:45.531806,2966817223,7289225288
18:34:46.544178,2966817223,7289225288
18:34:47.558138,2966817223,7289225288
18:34:48.570800,2966817223,7289225288
18:34:49.583948,2966817223,7289225288
