timestamp,rx_packets,tx_packets
18:03:58.251190,41797439020,70570843523
18:03:59.265210,41797522412,70570926979
18:04:00.280627,41797605869,70571010371
18:04:01.294866,41797689292,70571093827
18:04:02.308849,41797772653,70571177219
18:04:03.323012,41797856045,70571260611
18:04:04.337682,41797939469,70571344003
18:04:05.352343,41798022893,70571427427
18:04:06.366097,41798106253,70571510787
18:04:07.380250,41798189645,70571594179
18:04:08.394758,41798273069,70571677603
18:04:09.409283,41798416525,70571832739
18:04:10.424371,41798515309,70572249187
18:04:11.439505,41798614125,70572665891
18:04:12.453898,41798712909,70573082467
18:04:13.468354,41798811725,70573498979
18:04:14.482222,41798910541,70573915491
18:04:15.496258,41799009325,70574331875
18:04:16.509627,41799108141,70574748291
18:04:17.523016,41799206925,70575164227
18:04:18.538819,41799305741,70575580643
18:04:19.552228,41799404557,70575997571
18:04:20.566380,41799503341,70576413795
18:04:21.580277,41799602157,70576829955
18:04:22.594487,41799691917,70577138883
18:04:23.607733,41799750093,70577238851
18:04:24.621149,41799850061,70577338851
18:04:25.636397,41799950221,70577438915
18:04:26.649208,41800050157,70577538979
18:04:27.662142,41800150125,70577638915
18:04:28.676439,41800250157,70577738851
18:04:29.690267,41800350221,70577839011
18:04:30.704260,41800450253,70577938979
18:04:31.718763,41800550349,70578039043
18:04:32.732660,41800650414,70578139171
18:04:33.745269,41800750350,70578239139
18:04:34.759255,41800850350,70578339107
18:04:35.773221,41800950382,70578439139
18:04:36.786578,41801050412,70578539203
18:04:37.799884,41801210446,70578823651
18:04:38.815157,41801336526,70579653603
18:04:39.829186,41801462574,70580484835
18:04:40.843512,41801588622,70581316355
18:04:41.857519,41801714670,70582147491
18:04:42.871806,41801840718,70582979075
18:04:43.886066,41801966798,70583810424
18:04:44.901207,41802092846,70584642915
18:04:45.916227,41802218894,70585474691
18:04:46.930678,41802344942,70586307139
18:04:47.945579,41802470990,70587137539
18:04:48.959858,41802597070,70587969123
18:04:49.974536,41802723118,70588800131
18:04:50.988406,41802849166,70590261042
18:04:52.001856,41802975214,70591917963
18:04:53.017042,41803101262,70593575299
18:04:54.030825,41803227310,70595233558
18:04:55.044454,41803353390,70596889923
18:04:56.058943,41803479438,70598547866
18:04:57.072755,41803605486,70600206371
18:04:58.086901,41803731534,70601862755
18:04:59.101050,41803857582,70603520419
18:05:00.114344,41803983662,70605177219
18:05:01.128280,41804109710,70606833979
18:05:02.141424,41804235759,70608100771
18:05:03.157257,41804291919,70608184195
18:05:04.170824,41804375279,70608267651
18:05:05.184315,41804458639,70608350979
18:05:06.197874,41804541967,70608434307
18:05:07.211871,41804625359,70608517667
18:05:08.226706,41804708783,70608601091
18:05:09.241497,41804792175,70608684451
18:05:10.255966,41804875631,70608767939
18:05:11.269471,41804958927,70608851267
18:05:12.283399,41805042351,70608934723
18:05:13.298516,41805125744,70609018051
18:05:14.311103,41805209072,70609101443
18:05:15.325454,41805292464,70609184739
