timestamp,rx_packets,tx_packets
17:47:48.333066,41742380583,70372786211
17:47:49.346139,41742463879,70372869539
17:47:50.358851,41742547143,70372952803
17:47:51.371227,41742630375,70373036067
17:47:52.383817,41742713639,70373119299
17:47:53.396238,41742796871,70373202563
17:47:54.408482,41742880103,70373285795
17:47:55.420744,41742963335,70373369027
17:47:56.433035,41743046567,70373452259
17:47:57.445394,41743129831,70373535491
17:47:58.457202,41743293479,70373895779
17:47:59.468979,41743398887,70374311327
17:48:00.480872,41743504358,70374726851
17:48:01.492879,41743585264,70375142435
17:48:02.504641,41743690695,70375558147
17:48:03.516539,41743796194,70375973827
17:48:04.528553,41743877191,70376389520
17:48:05.540568,41743947687,70376805123
17:48:06.552562,41744044712,70377220777
17:48:07.564497,41744150184,70377636515
17:48:08.576748,41744255816,70378052387
17:48:09.589201,41744336680,70378444419
17:48:10.601285,41744436104,70378544291
17:48:11.613096,41744535944,70378644131
17:48:12.625156,41744635784,70378743939
17:48:13.638304,41744735720,70378843843
17:48:14.652138,41744835784,70378943875
17:48:15.665047,41744935720,70379043875
17:48:16.677496,41745035624,70379143779
17:48:17.691224,41745135624,70379243747
17:48:18.704180,41745235624,70379343747
17:48:19.717471,41745335528,70379443651
17:48:20.730735,41745435528,70379543619
17:48:21.744237,41745535528,70379643619
17:48:22.756943,41745635432,70379743587
17:48:23.769477,41745854440,70380116451
17:48:24.782329,41745973064,70380947523
17:48:25.794772,41746091656,70381778275
17:48:26.807794,41746210248,70382609362
17:48:27.821112,41746328872,70383440931
17:48:28.834499,41746447464,70384271690
17:48:29.847589,41746566056,70385103255
17:48:30.860434,41746684680,70385934531
17:48:31.873820,41746803272,70386765379
17:48:32.887472,41746921896,70387596739
17:48:33.900294,41747040488,70388428739
17:48:34.913387,41747159080,70389260035
17:48:35.926654,41747277704,70390091459
17:48:36.939325,41747396297,70390922403
17:48:37.952521,41747514889,70391753635
17:48:38.965526,41747633513,70393297155
17:48:39.978987,41747752105,70394952803
17:48:40.992119,41747870729,70396609475
17:48:42.006152,41747989321,70398265763
17:48:43.019625,41748107913,70399924451
17:48:44.032562,41748226537,70401580419
17:48:45.046010,41748345129,70403236982
17:48:46.059495,41748463721,70404892803
17:48:47.072403,41748582345,70406548188
17:48:48.085416,41748700937,70408204525
17:48:49.098489,41748819561,70409860611
17:48:50.112342,41748938153,70411516801
17:48:51.125849,41749056745,70413173635
17:48:52.138699,41749175369,70414829731
17:48:53.151919,41749293961,70416485987
17:48:54.165047,41749412553,70418143043
17:48:55.178626,41749531177,70419799843
17:48:56.191546,41749649769,70421456099
17:48:57.205574,41749686281,70421680963
17:48:58.218679,41749769577,70421764291
17:48:59.232127,41749852937,70421847651
17:49:00.244944,41749936201,70421930915
17:49:01.258902,41750019561,70422014243
17:49:02.271965,41750102889,70422097603
17:49:03.284901,41750186153,70422180867
17:49:04.297447,41750269417,70422264131
17:49:05.310328,41750352713,70422347427
17:49:06.323246,41750436010,70422430691
17:49:07.335103,41750519210,70422513923
17:49:08.347496,41750602442,70422597155
17:49:09.360329,41750685706,70422680419
17:49:10.372702,41750768970,70422763683
17:49:11.384796,41750852170,70422846915
17:49:12.396550,41750935370,70422930115
17:49:13.409784,41751018666,70423013347
