packet_size,%count,%count
1970,85.56819685,88.53392357
1971,85.56842653,88.53421743
1972,85.56866389,88.53456176
1973,85.56884434,88.53486221
1974,85.56914066,88.5353289
1975,85.56947031,88.53564749
1976,85.56971638,88.53614749
1977,85.56998604,88.5364463
1978,85.57032953,88.53690209
1979,85.57053613,88.53720354
1980,85.57074991,88.53756897
1981,85.57109698,88.53790109
1982,85.57135126,88.53870187
1983,85.57155787,88.53918603
1984,85.57180446,88.53964051
1985,85.57200952,88.53995746
1986,85.5724663,88.54051418
1987,85.57283747,88.54097658
1988,85.57346753,88.54135553
1989,85.5736931,88.54169656
1990,85.57402018,88.54228329
1991,85.57429343,88.54262365
1992,85.57776159,88.54362166
1993,85.57805586,88.54389409
1994,85.57837063,88.54434296
1995,85.57859518,88.54463583
1996,85.57884279,88.54532316
1997,85.57908016,88.54567408
1998,85.57970099,88.5462707
1999,85.58108825,88.54662096
2000,85.58127589,88.54701937
2001,85.5820618,88.54735974
2002,85.5824709,88.54783665
2003,85.58270468,88.54820603
2004,85.58303586,88.5486714
2005,85.58327476,88.54918458
2006,85.58365464,88.5500787
2007,85.58390277,88.55040653
2008,85.58415244,88.5507558
2009,85.5843252,88.55115323
2010,85.58480506,88.55213342
2011,85.58522339,88.55244444
2012,85.58540538,88.55286791
2013,85.58568991,88.55324423
2014,85.58594214,88.55363604
2015,85.58624256,88.55394376
2016,85.5865235,88.55447739
2017,85.58672292,88.55483359
2018,85.5873294,88.55538965
2019,85.5876088,88.55569044
2020,85.58796049,88.55606147
2021,85.58825425,88.55798625
2022,85.58856851,88.55870985
2023,85.58898223,88.55908419
2024,85.58928982,88.55964388
2025,85.58952257,88.56010792
2026,85.59009522,88.56047896
2027,85.59032848,88.56091464
2028,85.5906007,88.56138429
2029,85.59089702,88.5617362
2030,85.59124153,88.56236482
2031,85.59155682,88.56265769
2032,85.59233965,88.56305149
2033,85.59274465,88.56341395
2034,85.59324604,88.56409864
2035,85.59345674,88.56452805
2036,85.59369769,88.56500265
2037,85.59394223,88.56537072
2038,85.59431494,88.56579452
2039,85.59461331,88.56610224
2040,85.59483837,88.56655012
2041,85.59520492,88.56687993
2042,85.59562325,88.56752966
2043,85.59581806,88.56786838
2044,85.59615027,88.56839376
2045,85.59638712,88.5687117
2046,85.5967142,88.56910978
2047,85.5969331,88.56937858
2048,85.59719917,88.56977501
2049,85.59747191,88.57007085
2050,85.59821732,88.57060449
2051,85.59852543,88.57093265
2052,85.59877407,88.57147354
2053,85.59906629,88.57178719
2054,85.59941388,88.57239767
2055,85.59968149,88.57273704
2056,85.59993064,88.57310643
2057,85.60020286,88.57341415
2058,85.60065247,88.57427297
2059,85.60083344,88.57459883
2060,85.60123895,88.57544743
2061,85.60148811,88.57590026
2062,85.60190593,88.57636793
2063,85.60214124,88.57666245
2064,85.60244576,88.57708857
2065,85.60268312,88.57764133
2066,85.60305429,88.5783092
2067,85.60339418,88.578734
2068,85.60376843,88.5791677
2069,85.60403501,88.57950543
2070,85.60434005,88.57991703
2071,85.60465841,88.58022903
2072,85.60499318,88.58085303
2073,85.60528334,88.58111688
2074,85.60572321,88.58162611
2075,85.60592725,88.58201331
2076,85.60620152,88.58233289
2077,85.60638967,88.58263335
2078,85.60669111,88.58312378
2079,85.60707459,88.58343776
2080,85.60781384,88.58418874
2081,85.60802865,88.58453174
2082,85.60841058,88.5850258
2083,85.6086459,88.58922957
2084,85.60895657,88.58974836
2085,85.60921392,88.59009763
2086,85.60959688,88.59111279
2087,85.60995575,88.59160355
2088,85.61019208,88.59209563
2089,85.61041612,88.59248415
2090,85.61081087,88.59299173
2091,85.61100312,88.5933532
2092,85.61127073,88.59385352
2093,85.6115491,88.5942737
2094,85.61203049,88.59476842
2095,85.61228836,88.59504711
2096,85.61267491,88.59544915
2097,85.61293944,88.59575587
2098,85.61333932,88.59618561
2099,85.61355874,88.59657809
2100,85.61382635,88.59726608
2101,85.61407089,88.59751442
2102,85.68162284,88.60327259
2103,85.68187763,88.6035437
2104,85.68218933,88.60391968
2105,85.68241849,88.60422377
2106,85.68294807,88.60482633
2107,85.6831721,88.6051192
2108,85.68357608,88.60554169
2109,85.68382728,88.60654893
2110,85.68417026,88.60697703
2111,85.68442761,88.60733586
2112,85.68481262,88.60806277
2113,85.68500897,88.60835729
2114,85.68804444,88.61678132
2115,85.68825258,88.61714114
2116,85.68860017,88.61754384
2117,85.68879549,88.61784727
2118,85.68921075,88.61827371
2119,85.68948297,88.61863948
2120,85.68982338,88.61917212
2121,85.6900669,88.61968003
2122,85.69072669,88.62030766
2123,85.69092714,88.62059987
2124,85.69122039,88.62101378
2125,85.69147159,88.62135976
2126,85.692136,88.6218802
2127,85.69235644,88.62220704
2128,85.69262508,88.62258401
2129,85.69292447,88.62298572
2130,85.6932536,88.62347978
2131,85.69377498,88.62426638
2132,85.69415384,88.62465688
2133,85.69438197,88.62503352
2134,85.69847866,88.62625184
2135,85.69869551,88.62662816
2136,85.6991405,88.62727261
2137,85.69970136,88.6275978
2138,85.70022837,88.62834977
2139,85.70041293,88.62863275
2140,85.70080819,88.62919244
2141,85.70123729,88.62959415
2142,85.70195809,88.6318461
2143,85.70250357,88.63282168
2144,85.70284756,88.63329759
2145,85.70313465,88.63404593
2146,85.7035658,88.63459573
2147,85.70696424,88.63487145
2148,85.70737283,88.63531241
2149,85.70770452,88.63559638
2150,85.70804903,88.63604228
2151,85.70830126,88.63635197
2152,85.7087888,88.63679491
2153,85.70902924,88.63714649
2154,85.70944655,88.63769035
2155,85.70969314,88.638035
2156,85.71006687,88.63875465
2157,85.71036832,88.63910985
2158,85.71067643,88.63955246
2159,85.71089533,88.6398361
2160,85.71173405,88.64030014
2161,85.71196833,88.64066227
2162,85.71272605,88.64248877
2163,85.71295777,88.64282056
2164,85.71328588,88.64359231
2165,85.71354323,88.64428195
2166,85.71388672,88.64496697
2167,85.71413997,88.6452318
2168,85.71445526,88.64567705
2169,85.71471108,88.64601708
2170,85.71514633,88.64664768
2171,85.71537292,88.64700058
2172,85.71570154,88.64757115
2173,85.71598043,88.64792768
2174,85.71656589,88.64850584
2175,85.71678018,88.64892602
2176,85.71746664,88.64966776
2177,85.71766863,88.64999229
2178,85.71814027,88.65066544
2179,85.71834021,88.65099327
2180,85.71871343,88.65143093
2181,85.71894105,88.65176206
2182,85.71925737,88.65238936
2183,85.71957778,88.65279734
2184,85.71994587,88.6534497
2185,85.72017964,88.65378512
2186,85.72110141,88.65445497
2187,85.72127777,88.65489263
2188,85.72165201,88.65550574
2189,85.7220119,88.6558316
2190,85.72237128,88.65707202
2191,85.72259685,88.65769338
2192,85.72314283,88.65839489
2193,85.72337558,88.65873097
2194,85.72378058,88.65923294
2195,85.72404358,88.65964157
2196,85.72460289,88.66016465
2197,85.72484384,88.66054031
2198,85.72664073,88.6620957
2199,85.72688065,88.66248356
2200,85.72725336,88.6628691
2201,85.72747944,88.66313328
2202,85.72785112,88.66370814
2203,85.72804696,88.66399442
2204,85.72832585,88.66437337
2205,85.72883953,88.6646514
2206,85.72914867,88.66515568
2207,85.72944806,88.66541327
2208,85.72986588,88.6660597
2209,85.73008428,88.66634762
2210,85.73066564,88.66702274
2211,85.73089428,88.6675079
2212,85.7315469,88.66789608
2213,85.73175914,88.66812002
2214,85.73228616,88.66856329
2215,85.73252506,88.66880537
2216,85.73297467,88.66922192
2217,85.73321767,88.66967541
2218,85.73388618,88.67041254
2219,85.7341097,88.67067639
2220,85.73440346,88.67113648
2221,85.73461672,88.67151213
2222,85.73495867,88.67188515
2223,85.73515809,88.67215262
2224,85.73543749,88.67298573
2225,85.73563333,88.67329179
2226,85.73625673,88.67383928
2227,85.73653562,88.67415853
2228,85.73704572,88.6745299
2229,85.73726155,88.67484685
2230,85.7377819,88.67531452
2231,85.73804131,88.67556551
2232,85.73844733,88.67611761
2233,85.73868111,88.67643126
2234,85.73961415,88.6768831
2235,85.7398915,88.67713442
2236,85.74039494,88.67900544
2237,85.74060872,88.67932799
2238,85.74114855,88.68006677
2239,85.74148281,88.68032138
2240,85.74190883,88.68077883
2241,85.74212569,88.68106346
2242,85.7428916,88.68157334
2243,85.74801617,88.68327979
2244,85.74921324,88.68372041
2245,85.74951315,88.68412344
2246,85.75382412,88.68472469
2247,85.75422913,88.6850202
2248,85.75668375,88.68543345
2249,85.75689804,88.68571148
2250,85.75771984,88.68624446
2251,85.75792183,88.68650006
2252,85.75824788,88.68703765
2253,85.75846064,88.68731568
2254,85.75882719,88.68771409
2255,85.75905225,88.68796442
2256,85.75954902,88.68840736
2257,85.75982791,88.68875564
2258,85.76029033,88.68935358
2259,85.76048668,88.68959105
2260,85.76078402,88.69005971
2261,85.76101626,88.69031729
2262,85.76135513,88.69068173
2263,85.76166478,88.69095383
2264,85.76210054,88.69139149
2265,85.76245018,88.69166061
2266,85.76300026,88.69291422
2267,85.76347396,88.69315663
2268,85.76377695,88.69364014
2269,85.76397483,88.69393565
2270,85.76432293,88.69453228
2271,85.76467718,88.69478326
2272,85.76493966,88.69524764
2273,85.76513345,88.69553919
2274,85.76548667,88.69601807
2275,85.7660342,88.69664208
2276,85.7663341,88.6969455
2277,85.76658223,88.69721397
2278,85.76686266,88.69764371
2279,85.76703132,88.69794483
2280,85.7675081,88.69860247
2281,85.76815252,88.69883928
2282,85.768577,88.70177064
2283,85.76878001,88.70203218
2284,85.76904506,88.70244741
2285,85.76923833,88.70267597
2286,85.76955311,88.7031664
2287,85.76975869,88.70346455
2288,85.76998528,88.70400742
2289,85.7701519,88.70429831
2290,85.77054511,88.70499883
2291,85.77082041,88.70536162
2292,85.77112749,88.70589229
2293,85.77133256,88.70609413
2294,85.77164118,88.70672308
2295,85.77183702,88.70706674
2296,85.772059,88.71119466
2297,85.77221331,88.71145158
2298,85.77264959,88.71205579
2299,85.77286388,88.71228138
2300,85.77313508,88.71269365
2301,85.77334835,88.71311745
2302,85.77360878,88.71357193
2303,85.81242653,88.71431962
2304,85.81271567,88.71495945
2305,85.81303455,88.71528398
2306,85.81340572,88.71628793
2307,85.81359181,88.71660883
2308,85.81380969,88.71707881
2309,85.81401732,88.71733574
2310,85.81434799,88.71785552
2311,85.81462021,88.71813586
2312,85.8150406,88.71866059
2313,85.81520926,88.71892246
2314,85.81564349,88.71973808
2315,85.81583625,88.71997488
2316,85.81610591,88.72169914
2317,85.8163443,88.7220141
2318,85.81666522,88.72245605
2319,85.81692668,88.72270935
2320,85.81724658,88.72321726
2321,85.81746087,88.72350716
2322,85.81783922,88.72431586
2323,85.82332624,88.72476803
2324,85.82368716,88.72518095
2325,85.82390555,88.7253818
2326,85.82417213,88.72582045
2327,85.82437566,88.72609321
2328,85.82476016,88.72670369
2329,85.82491601,88.72698963
2330,85.82527333,88.7276011
2331,85.82545379,88.72786957
2332,85.82576292,88.72826765
2333,85.82600336,88.72852062
2334,85.82628533,88.72906579
2335,85.82662163,88.72937549
2336,85.82685489,88.73017495
2337,85.82703484,88.7303946
2338,85.82752802,88.73103279
2339,85.82772488,88.73127553
2340,85.82801556,88.7318649
2341,85.82821037,88.73211951
2342,85.82850259,88.73315974
2343,85.82902704,88.733884
2344,85.8294828,88.73435992
2345,85.8296689,88.73459244
2346,85.82997444,88.73523491
2347,85.83013286,88.73577019
2348,85.83042097,88.73619894
2349,85.83062399,88.73647104
2350,85.83145245,88.73706173
2351,85.83178824,88.73734108
2352,85.83206816,88.73794463
2353,85.83233218,88.73822069
2354,85.83278998,88.73887173
2355,85.83300325,88.73941493
2356,85.83334879,88.73998484
2357,85.83355539,88.74021044
2358,85.83563833,88.74071867
2359,85.83589928,88.7409812
2360,85.83613254,88.74160455
2361,85.83642527,88.74189643
2362,85.83691896,88.7425831
2363,85.8371389,88.74288553
2364,85.8374224,88.74337431
2365,85.83759312,88.7436751
2366,85.83786329,88.74415003
2367,85.83805297,88.74446928
2368,85.83835647,88.74511077
2369,85.83855384,88.74549302
2370,85.83890707,88.74893229
2371,85.83910547,88.74924561
2372,85.83932181,88.749927
2373,85.83949612,88.75017073
2374,85.83980884,88.75061795
2375,85.84012157,88.75094347
2376,85.84093516,88.75158858
2377,85.84112023,88.75187453
2378,85.84836722,88.75304107
2379,85.84859023,88.75336264
2380,85.84881324,88.7538501
2381,85.84899882,88.75408987
2382,85.84921107,88.75462614
2383,85.84942279,88.75490747
2384,85.84963145,88.75542
2385,85.84976525,88.75567725
2386,85.85020973,88.7565562
2387,85.85037583,88.75679036
2388,85.85059474,88.75734873
2389,85.85106844,88.75762577
2390,85.85171337,88.75959936
2391,85.85196047,88.75988399
2392,85.85219117,88.76057593
2393,85.8524352,88.76086089
2394,85.85278791,88.76148027
2395,85.85298887,88.76169135
2396,85.85324315,88.76457984
2397,85.85341695,88.76486315
2398,85.86143806,88.76599901
2399,85.86161646,88.76626154
2400,85.86187587,88.76690501
2401,85.86206197,88.76719524
2402,85.86241263,88.76790334
2403,85.86295195,88.76871798
2404,85.86324212,88.76922654
2405,85.86351536,88.76946434
2406,85.86433101,88.76991024
2407,85.86452275,88.77019553
2408,85.86493185,88.77074302
2409,85.86513589,88.77097487
2410,85.86552602,88.77165989
2411,85.86570033,88.77191253
2412,85.86605663,88.77246562
2413,85.86622581,88.77276212
2414,85.8664806,88.77325815
2415,85.86687791,88.77356752
2416,85.86710502,88.77421428
2417,85.86727728,88.77464666
2418,85.86761256,88.77565225
2419,85.8678571,88.77594809
2420,85.86829594,88.77691873
2421,85.86856201,88.77784121
2422,85.86880091,88.7784784
2423,85.8691121,88.77873335
2424,85.86932126,88.77988307
2425,85.86950736,88.78015978
2426,85.86983854,88.78119275
2427,85.87013793,88.7814378
2428,85.87038914,88.78210599
2429,85.87063368,88.78239557
2430,85.87088898,88.78303474
2431,85.87108841,88.7832854
2432,85.87126784,88.78407397
2433,85.87199941,88.78429924
2434,85.87331388,88.78519764
2435,85.87915361,88.78578273
2436,85.87933919,88.78620851
2437,85.87985698,88.78666167
2438,85.88007589,88.78722136
2439,85.8802707,88.78745586
2440,85.88059265,88.78817748
2441,85.88077772,88.78840868
2442,85.88182919,88.78919759
2443,85.88206348,88.78945517
2444,85.88236903,88.78987469
2445,85.88253052,88.79012007
2446,85.88290937,88.79180969
2447,85.88317647,88.79201615
2448,85.88340819,88.79267676
2449,85.88360403,88.79294028
2450,85.88390035,88.79361145
2451,85.88414438,88.7938786
2452,85.88448325,88.79435385
2453,85.8846555,88.79462397
2454,85.88508819,88.80307999
2455,85.88527172,88.80336033
2456,85.8855501,88.80405128
2457,85.88570748,88.80430887
2458,85.88607916,88.80502225
2459,85.88643085,88.80527422
2460,85.88665437,88.8058194
2461,85.88681227,88.80609215
2462,85.88741824,88.80666273
2463,85.88766226,88.80692031
2464,85.88789552,88.80756344
2465,85.88807701,88.80779431
2466,85.88918743,88.81008913
2467,85.88945402,88.81035397
2468,85.88974675,88.81081637
2469,85.88997232,88.81111485
2470,85.89059264,88.81156801
2471,85.89078284,88.81179063
2472,85.89149185,88.81289912
2473,85.89167743,88.8131478
2474,85.89201528,88.81403103
2475,85.89224956,88.81426355
2476,85.89245309,88.81469
2477,85.89265098,88.81491691
2478,85.89304163,88.81537468
2479,85.89321234,88.81560555
2480,85.89346098,88.81637302
2481,85.89366451,88.81670448
2482,85.89630472,88.81756958
2483,85.89655285,88.81785091
2484,85.89678816,88.81847194
2485,85.89702245,88.81878691
2486,85.89762483,88.81936045
2487,85.89792217,88.81967905
2488,85.89825438,88.82094717
2489,85.89844611,88.82120805
2490,85.89884599,88.82182084
2491,85.89903875,88.82206622
2492,85.89923202,88.822555
2493,85.89937813,88.82283237
2494,85.9008869,88.8251084
2495,85.90167281,88.82570601
2496,85.90190248,88.82678021
2497,85.90246384,88.82741278
2498,85.9028627,88.82799457
2499,85.90307955,88.82824193
2500,85.90343893,88.82858592
2501,85.90359888,88.82882668
2502,85.91869473,88.89043999
2503,85.91890543,88.89069559
2504,85.91933966,88.89140831
2505,85.91947244,88.89168338
2506,85.91981284,88.89228891
2507,85.92001483,88.89253099
2508,85.92028603,88.89298613
2509,85.92043009,88.89322228
2510,85.92077409,88.8935722
2511,85.92100581,88.89381066
2512,85.9213334,88.89440135
2513,85.92149386,88.89475458
2514,85.92939399,88.91513623
2515,85.92961494,88.91537865
2516,85.92979181,88.91580608
2517,85.92992869,88.91601848
2518,85.93016708,88.9163351
2519,85.93038035,88.91651386
2520,85.9307305,88.91723977
2521,85.93090173,88.91744128
2522,86.26511284,88.94759425
2523,86.26526048,88.94779676
2524,86.26573572,88.94822584
2525,86.26588747,88.94844549
2526,86.2663868,88.94901277
2527,86.26656777,88.94924067
2528,86.2670748,88.95126868
2529,86.26725115,88.95145238
2530,86.26753824,88.9520876
2531,86.26787506,88.95228119
2532,86.2681437,88.95258429
2533,86.26832262,88.95283099
2534,86.26909212,88.96134671
2535,86.26956121,88.96174248
2536,86.26972731,88.9624242
2537,86.26989341,88.96266002
2538,86.27042914,88.96321971
2539,86.27104075,88.9634321
2540,86.27123556,88.96377016
2541,86.27212452,88.96396244
2542,86.2877479,89.02238548
2543,86.28842205,89.02260184
2544,86.28869273,89.02313943
2545,86.28884346,89.02333831
2546,86.2893028,89.02382742
2547,86.28948992,89.02403982
2548,86.28972523,89.02458895
2549,86.29004103,89.02481619
2550,86.2902866,89.02521526
2551,86.29049833,89.02546889
2552,86.29068186,89.02583069
2553,86.29084899,89.02609256
2554,86.34213827,89.06622594
2555,86.34309798,89.06643603
2556,86.34333124,89.06681894
2557,86.34347427,89.06703331
2558,86.34369984,89.06736543
2559,86.34399155,89.06762433
2560,86.34423404,89.06803561
2561,86.34439245,89.06834266
2562,86.34903255,89.09961072
2563,86.34948472,89.09991646
2564,86.34987998,89.10029376
2565,86.35003942,89.10053023
2566,86.35024295,89.10086565
2567,86.35046134,89.10105364
2568,86.35082123,89.10134124
2569,86.35099861,89.10161597
2570,86.35134927,89.10217533
2571,86.35155998,89.1023963
2572,86.35175325,89.10271094
2573,86.35189833,89.10290817
2574,86.44583291,89.11609072
2575,86.44688694,89.11627112
2576,86.4471243,89.11655773
2577,86.44734885,89.11674275
2578,86.44765644,89.11719097
2579,86.44780922,89.11739017
2580,86.44825113,89.11779419
2581,86.44843159,89.11800626
2582,86.45575035,89.11841127
2583,86.45591748,89.11865599
2584,86.45614305,89.12022358
2585,86.45635888,89.12046665
2586,86.45673159,89.12081526
2587,86.45691358,89.1209894
2588,86.45710891,89.12124071
2589,86.45727501,89.12149236
2590,86.45760978,89.12185647
2591,86.45780357,89.12254874
2592,86.45802863,89.1229178
2593,86.45816807,89.12311833
2594,86.45868945,89.12380038
2595,86.45898679,89.12399332
2596,86.4591816,89.1242443
2597,86.45928824,89.12443427
2598,86.46023,89.12510082
2599,86.46039456,89.12530036
2600,86.46059706,89.12573241
2601,86.46074163,89.12591414
2602,86.4753402,89.12623636
2603,86.47546632,89.12643985
2604,86.47571598,89.12673075
2605,86.47586106,89.12698206
2606,86.47614252,89.12785903
2607,86.47640192,89.12805362
2608,86.47658084,89.13158425
2609,86.47690433,89.13215515
2610,86.4776723,89.13273726
2611,86.47796144,89.13293977
2612,86.47812652,89.1334546
2613,86.47827622,89.13370559
2614,86.48238264,89.13497404
2615,86.48258309,89.13521118
2616,86.48280251,89.13566829
2617,86.48295785,89.13586618
2618,86.48339053,89.13841331
2619,86.4838063,89.13859537
2620,86.48402008,89.13891627
2621,86.48416004,89.13917616
2622,86.48438356,89.13942022
2623,86.48454095,89.13964054
2624,86.48484239,89.14001718
2625,86.4850249,89.14024772
2626,86.48631681,89.14883468
2627,86.48648958,89.14922122
2628,86.48667619,89.14945637
2629,86.48682691,89.1496757
2630,86.4888509,89.15005564
2631,86.48906006,89.15036434
2632,86.48925539,89.15113478
2633,86.48938714,89.15134817
2634,86.48968295,89.15175614
2635,86.48982906,89.15192699
2636,86.48998286,89.1522779
2637,86.49013512,89.1524814
2638,86.49035966,89.15441442
2639,86.49052218,89.15459681
2640,86.49272252,89.15919998
2641,86.49292861,89.15940941
2642,86.49442456,89.17055207
2643,86.49509205,89.17078657
2644,86.49525712,89.17107713
2645,86.49540375,89.17126281
2646,86.49654237,89.17193068
2647,86.49679767,89.17257018
2648,86.49700018,89.17287262
2649,86.4971468,89.17304214
2650,86.49742722,89.17346364
2651,86.49757077,89.17375454
2652,86.497742,89.17414668
2653,86.49807318,89.17442009
2654,86.51809776,89.18272902
2655,86.51831615,89.1829744
2656,86.51851097,89.18326364
2657,86.51864375,89.1834457
2658,86.52038936,89.18397868
2659,86.5206098,89.1848906
2660,86.5210307,89.18561256
2661,86.52124807,89.18579692
2662,86.54168022,89.18818047
2663,86.54182479,89.18837571
2664,86.54205241,89.18869101
2665,86.54234822,89.1889697
2666,86.54268504,89.18961284
2667,86.54290651,89.18983315
2668,86.54305159,89.19017978
2669,86.54320077,89.19152343
2670,86.54363397,89.19189513
2671,86.54386775,89.19251814
2672,86.54409742,89.19280936
2673,86.54421738,89.1930178
2674,86.54463469,89.19722059
2675,86.54478336,89.19749664
2676,86.54500586,89.19776708
2677,86.54514838,89.19801906
2678,86.54592609,89.20144876
2679,86.54606143,89.20163576
2680,86.5464003,89.20194414
2681,86.54658178,89.20212883
2682,86.55716108,89.20259617
2683,86.55738203,89.2029494
2684,86.55758761,89.20320995
2685,86.55780908,89.20355032
2686,86.55812181,89.20401007
2687,86.55828124,89.2043102
2688,86.55850066,89.20473896
2689,86.55946139,89.20543387
2690,86.56375442,89.20668781
2691,86.56392976,89.20691043
2692,86.56414354,89.2073936
2693,86.56452701,89.20765251
2694,86.56479615,89.20800771
2695,86.56494073,89.20822011
2696,86.56509401,89.20857004
2697,86.56524166,89.20876727
2698,86.56556822,89.21269532
2699,86.56576304,89.21291827
2700,86.56638284,89.21317948
2701,86.56669044,89.21342816
2702,86.56685654,89.21441363
2703,86.56701342,89.21460954
2704,86.56721643,89.21502444
2705,86.56760144,89.21526949
2706,86.56787572,89.21567285
2707,86.56825457,89.21601684
2708,86.56841709,89.21639217
2709,86.56852423,89.21658709
2710,86.56925068,89.21725759
2711,86.5695188,89.21753166
2712,86.56974437,89.21786873
2713,86.5698833,89.21804287
2714,86.57535392,89.22172356
2715,86.57550977,89.22191452
2716,86.57610497,89.22240231
2717,86.57667556,89.22318034
2718,86.58902662,89.22380005
2719,86.5895726,89.224273
2720,86.59011859,89.22464206
2721,86.59029392,89.22511699
2722,86.59631514,89.22623538
2723,86.59647714,89.22665391
2724,86.59664683,89.22699988
2725,86.59677653,89.22718886
2726,86.5969898,89.22748932
2727,86.59715436,89.22777592
2728,86.59766446,89.22820797
2729,86.59804486,89.22862321
2730,86.59863544,89.22944477
2731,86.59884871,89.22962616
2732,86.59910761,89.23081249
2733,86.59928704,89.23102027
2734,86.63774131,89.23201927
2735,86.63786127,89.23221782
2736,86.63824987,89.23261986
2737,86.63841136,89.23282368
2738,86.63913216,89.23375737
2739,86.63948744,89.23401562
2740,86.65669238,89.23487774
2741,86.65684567,89.23508849
2742,86.6579807,89.23809472
2743,86.65847696,89.23838891
2744,86.75384083,89.28529924
2745,86.75410741,89.28551131
2746,86.75439604,89.30916997
2747,86.75456727,89.3127537
2748,86.75470108,89.31308615
2749,86.75489435,89.31525102
2750,86.75628059,89.31773153
2751,86.75644157,89.31797361
2752,86.75679171,89.31911146
2753,86.75691168,89.31933738
2754,86.76114934,89.32149072
2755,86.76194294,89.32170971
2756,86.79828659,89.32401839
2757,86.79850396,89.32430994
2758,86.79869467,89.32479542
2759,86.79891409,89.32498078
2760,86.79912633,89.32525947
2761,86.79931447,89.32547549
2762,86.80783389,89.326489
2763,86.80798872,89.32676242
2764,86.80814816,89.3284494
2765,86.80829273,89.32867235
2766,86.80907402,89.32951502
2767,86.80967179,89.32982966
2768,86.80984148,89.33040815
2769,86.8101096,89.33075379
2770,86.81046077,89.33126731
2771,86.81065354,89.33169903
2772,86.81091858,89.33529496
2773,86.81108725,89.33551164
2774,86.82968509,89.3522568
2775,86.82989323,89.35244546
2776,86.83071554,89.35275812
2777,86.83082423,89.3529659
2778,86.8311067,89.35373601
2779,86.83126358,89.35432604
2780,86.8315035,89.35454141
2781,86.83165577,89.35475084
2782,86.83501678,89.36981627
2783,86.83518237,89.36999701
2784,86.83573451,89.37057517
2785,86.83590368,89.37072688
2786,86.86274667,89.38577022
2787,86.8628733,89.3860245
2788,86.86338545,89.38625273
2789,86.86356796,89.38650273
2790,86.86478143,89.38779624
2791,86.86502238,89.387975
2792,86.86921288,89.38884372
2793,86.86945434,89.38907063
2794,86.88161674,89.39382684
2795,86.88194382,89.39403165
2796,86.88208583,89.39429847
2797,86.8822345,89.39451845
2798,86.88246468,89.39534925
2799,86.88271743,89.39584297
2800,86.88299785,89.39627898
2801,86.88311423,89.39648973
2802,87.15988308,89.49666553
2803,87.16003432,89.49715365
2804,87.16024092,89.49736505
2805,87.16070539,89.49759823
2806,87.20664043,90.25618951
2807,87.20733304,90.2564207
2808,87.20775342,90.25664959
2809,87.20793337,90.25682175
2810,87.20853165,90.2582848
2811,87.20868032,90.25875807
2812,87.20887103,90.259015
2813,87.20905046,90.25932733
2814,87.22658863,90.28225216
2815,87.22682035,90.28313605
2816,87.22697672,90.28335142
2817,87.22730636,90.28352424
2818,87.27244575,90.66472734
2819,87.27285895,90.66513927
2820,87.2731158,90.6653299
2821,87.27353874,90.66550305
2822,87.32580619,90.6739129
2823,87.32611993,90.67419423
2824,87.32625733,90.6743819
2825,87.32644958,90.67457154
2826,87.42535287,90.67814009
2827,87.42575121,90.67845242
2828,87.42593628,90.67871891
2829,87.42614955,90.67979244
2830,87.44886202,90.68028056
2831,87.44907272,90.68045899
2832,87.44926394,90.68114632
2833,87.44938903,90.68133398
2834,87.4644249,90.68563373
2835,87.46458741,90.68601136
2836,87.46490014,90.68687678
2837,87.46515339,90.68725574
2838,87.46627971,90.68836687
2839,87.4665504,90.68858916
2840,87.46668061,90.68886093
2841,87.46682775,90.68907497
2842,87.49441461,90.69584203
2843,87.4946043,90.6960165
2844,87.49477194,90.69653068
2845,87.49490369,90.69677111
2846,87.49692768,90.70047951
2847,87.4971148,90.70069982
2848,87.49751417,90.70205369
2849,87.49786739,90.70279577
2850,87.49911367,90.70358336
2851,87.49926286,90.70392603
2852,87.49938641,90.70419219
2853,87.49952329,90.70437457
2854,87.50762386,90.73852881
2855,87.50776279,90.73871284
2856,87.5119374,90.73919767
2857,87.51220245,90.73933454
2858,87.52336925,90.74711676
2859,87.52349281,90.74725231
2860,87.52422181,90.74749901
2861,87.52437202,90.74768073
2862,87.52946891,90.75644216
2863,87.52965142,90.75659321
2864,87.52981906,90.7568099
2865,87.5300395,90.75698338
2866,87.56145185,90.80668424
2867,87.56170715,90.80700218
2868,87.56195323,90.80761299
2869,87.56209985,90.80818422
2870,87.65030491,90.81442458
2871,87.65042693,90.81459443
2872,87.65055714,90.81487147
2873,87.65068941,90.81504759
2874,87.65881818,90.81749644
2875,87.65899351,90.81764947
2876,87.65936622,90.81787077
2877,87.65954308,90.8181056
2878,87.70831366,90.87204123
2879,87.70845362,90.87223483
2880,87.70896833,90.87275659
2881,87.70908778,90.87288192
2882,87.77981311,90.89079495
2883,87.78084869,90.89099613
2884,87.78100659,90.8912049
2885,87.78115731,90.89139091
2886,87.78244665,90.89223952
2887,87.78260866,90.89236781
2888,87.78313311,90.89256801
2889,87.78328896,90.89285396
2890,87.7926717,90.89707191
2891,87.79284857,90.89724671
2892,87.79312951,90.89752474
2893,87.79328587,90.89767843
2894,87.8243696,90.91898752
2895,87.82450238,90.91916001
2896,87.82576302,90.91937603
2897,87.82589221,90.91956007
2898,87.84800948,90.92518829
2899,87.84814431,90.92534363
2900,87.84964538,90.92603822
2901,87.84982174,90.92628722
2902,87.86223739,90.92984885
