timestamp,rx_packets,tx_packets
17:11:39.584205,2896434383,6927606091
17:11:39.696030,2896434383,6927606091
17:11:39.807660,2896434383,6927606091
17:11:39.919425,2896434383,6927606091
17:11:40.030640,2896434383,6927606091
17:11:40.141953,2896434383,6927606091
17:11:40.253158,2896434383,6927606091
17:11:40.364114,2896434383,6927606091
17:11:40.474896,2896434383,6927606091
17:11:40.585937,2896434383,6927606091
17:11:40.696279,2896434383,6927606091
17:11:40.807200,2896434383,6927606091
17:11:40.918493,2896434383,6927606091
17:11:41.030011,2896434383,6927606091
17:11:41.140081,2896434383,6927606091
17:11:41.251486,2896434383,6927606091
17:11:41.362927,2896434383,6927606091
17:11:41.473017,2896434383,6927606091
17:11:41.583138,2896434383,6927606091
17:11:41.694580,2896434383,6927606091
17:11:41.805289,2896434383,6927606091
17:11:41.915597,2896434383,6927606091
17:11:42.025848,2896434383,6927606091
17:11:42.135484,2896434383,6927606091
17:11:42.246139,2896434383,6927606091
17:11:42.356862,2896434383,6927606091
17:11:42.467356,2896434383,6927606091
17:11:42.578273,2896434383,6927606091
17:11:42.687769,2896434383,6927606091
17:11:42.796884,2896434383,6927606091
17:11:42.905575,2896434383,6927606091
17:11:43.014983,2896434383,6927606091
17:11:43.124318,2896434383,6927606091
17:11:43.232993,2896434383,6927606091
17:11:43.342359,2896434383,6927606091
17:11:43.451124,2896434383,6927606091
17:11:43.560194,2896434383,6927606091
17:11:43.669056,2896434383,6927606091
17:11:43.778401,2896434383,6927606091
17:11:43.887061,2896434383,6927606091
17:11:43.996251,2896434383,6927606091
17:11:44.105765,2896434383,6927606091
17:11:44.214892,2896434383,6927606091
17:11:44.323964,2896434383,6927606091
17:11:44.433344,2896434383,6927606091
17:11:44.542815,2896434383,6927606091
17:11:44.652138,2896434383,6927606091
17:11:44.761283,2896434383,6927606091
17:11:44.870559,2896434383,6927606091
17:11:44.980075,2896434383,6927606091
17:11:45.092224,2896434383,6927606091
17:11:45.201628,2896434383,6927606091
17:11:45.311332,2896434383,6927606091
17:11:45.420361,2896434383,6927606091
17:11:45.529260,2896434383,6927606091
17:11:45.638572,2896434383,6927606091
17:11:45.747973,2896434383,6927606091
17:11:45.857435,2896434383,6927606091
17:11:45.966161,2896434383,6927606091
17:11:46.076290,2896434383,6927606091
17:11:46.185111,2896434383,6927606091
17:11:46.294574,2896434383,6927606091
17:11:46.403317,2896434383,6927606091
17:11:46.513019,2896434383,6927606091
17:11:46.621641,2896434383,6927606091
17:11:46.731489,2896434383,6927606091
17:11:46.841164,2896434383,6927606091
17:11:46.950723,2896434383,6927606091
17:11:47.060275,2896434383,6927606091
17:11:47.169277,2896434383,6927606091
17:11:47.278628,2896434383,6927606091
17:11:47.388136,2896434383,6927606091
17:11:47.497100,2896434383,6927606091
17:11:47.606734,2896434383,6927606091
17:11:47.716195,2896434383,6927606091
17:11:47.825633,2896434383,6927606091
17:11:47.935271,2896434383,6927606091
17:11:48.044746,2896434383,6927606091
17:11:48.153773,2896434383,6927606091
17:11:48.262840,2896434383,6927606091
17:11:48.371873,2896434383,6927606091
17:11:48.480866,2896434383,6927606091
17:11:48.589923,2896434383,6927606091
17:11:48.699027,2896434383,6927606091
17:11:48.807988,2896434383,6927606091
17:11:48.916941,2896434383,6927606091
17:11:49.026485,2896434383,6927606091
17:11:49.135946,2896434383,6927606091
17:11:49.245466,2896434383,6927606091
17:11:49.354651,2896434383,6927606091
17:11:49.464281,2896434383,6927606091
17:11:49.573276,2896434383,6927606091
17:11:49.681976,2896434383,6927606091
17:11:49.791345,2896434383,6927606091
17:11:49.900274,2896434383,6927606091
17:11:50.008799,2896434383,6927606091
17:11:50.118036,2896434383,6927606091
17:11:50.228180,2896434383,6927606091
17:11:50.338342,2896434383,6927606091
17:11:50.448342,2896434383,6927606091
17:11:50.557569,2896434383,6927606091
17:11:50.666976,2896434383,6927606091
17:11:50.776390,2896434383,6927606091
17:11:50.886391,2896434383,6927606091
17:11:50.995753,2896434383,6927606091
17:11:51.105530,2896434383,6927606091
17:11:51.214529,2896434383,6927606091
17:11:51.324701,2896434383,6927606091
17:11:51.434851,2896434383,6927606091
17:11:51.544140,2896434383,6927606091
17:11:51.652719,2896434383,6927606091
17:11:51.761701,2896434383,6927606091
17:11:51.871971,2896434383,6927606091
17:11:51.981650,2896434383,6927606091
17:11:52.090332,2896434383,6927606091
17:11:52.200108,2896434383,6927606091
17:11:52.308291,2896434383,6927606091
17:11:52.417438,2896434383,6927606091
17:11:52.525818,2896436495,6927607915
17:11:52.635106,2896445487,6927616875
17:11:52.743209,2896454381,6927625803
17:11:52.852384,2896463343,6927634763
17:11:52.960462,2896472239,6927643659
17:11:53.070301,2896481261,6927652619
17:11:53.179300,2896490223,6927661643
17:11:53.288957,2896499242,6927670635
17:11:53.397158,2896508143,6927679563
17:11:53.506609,2896517135,6927688523
17:11:53.616428,2896526104,6927697451
17:11:53.727629,2896534383,6927706571
17:11:53.837002,2896534383,6927715691
17:11:53.947653,2896534383,6927724683
17:11:54.057820,2896534383,6927733739
17:11:54.168253,2896534383,6927742923
17:11:54.277401,2896534383,6927751883
17:11:54.388080,2896534383,6927760907
17:11:54.497180,2896534383,6927769963
17:11:54.607968,2896534383,6927778955
17:11:54.716866,2896534383,6927788043
17:11:54.826932,2896534383,6927797003
17:11:54.938248,2896534383,6927806091
17:11:55.050584,2896534383,6927815307
17:11:55.160138,2896534383,6927824491
17:11:55.269578,2896534383,6927833483
17:11:55.379062,2896534383,6927842443
17:11:55.488215,2896534383,6927851435
17:11:55.597686,2896534383,6927860459
17:11:55.706711,2896534383,6927869451
17:11:55.816374,2896534383,6927878379
17:11:55.925922,2896534383,6927887467
17:11:56.035467,2896534383,6927896395
17:11:56.144928,2896534383,6927905419
17:11:56.254759,2896534383,6927914443
17:11:56.363889,2896534383,6927923467
17:11:56.474116,2896534383,6927932459
17:11:56.583062,2896534383,6927941515
17:11:56.692196,2896534383,6927950443
17:11:56.800984,2896534383,6927959435
17:11:56.909608,2896534383,6927968331
17:11:57.018903,2896534383,6927977323
17:11:57.127447,2896534383,6927986251
17:11:57.236678,2896534383,6927995243
17:11:57.345526,2896534383,6928004203
17:11:57.454475,2896534383,6928013163
17:11:57.563630,2896534383,6928022091
17:11:57.672379,2896534383,6928031083
17:11:57.781289,2896534383,6928039979
17:11:57.890321,2896534383,6928049003
17:11:57.999234,2896534383,6928057963
17:11:58.108259,2896534383,6928066859
17:11:58.217068,2896534383,6928075883
17:11:58.326176,2896534383,6928084779
17:11:58.435073,2896534383,6928093771
17:11:58.544076,2896534383,6928102699
17:11:58.652862,2896534383,6928111691
17:11:58.761457,2896534383,6928120619
17:11:58.870605,2896534383,6928129547
17:11:58.979502,2896534383,6928138539
17:11:59.088501,2896534383,6928147467
17:11:59.197254,2896534383,6928156459
17:11:59.306032,2896534383,6928162955
17:11:59.415141,2896534383,6928162955
17:11:59.524205,2896534383,6928162955
17:11:59.633669,2896534383,6928162955
17:11:59.742549,2896534383,6928162955
17:11:59.851159,2896534383,6928162955
17:11:59.959711,2896534383,6928162955
17:12:00.068311,2896534383,6928162955
17:12:00.177357,2896534383,6928162955
17:12:00.285794,2896534383,6928162955
17:12:00.395237,2896534383,6928162955
17:12:00.504745,2896534383,6928162955
17:12:00.614528,2896534383,6928162955
17:12:00.724265,2896534383,6928162955
17:12:00.834275,2896534383,6928162955
